"ID","ID_Materialu","ID_Zlecenia","ID_Operatora","TypTransakcji","Ilosc","Timestamp","Notatka"
"2548","1","","","ResetMagazynu","5","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2549","27","","","ResetMagazynu","40","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2550","38","","","ResetMagazynu","10","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2551","48","","","ResetMagazynu","20","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2552","49","","","ResetMagazynu","70","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2553","50","","","ResetMagazynu","20","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2554","51","","","ResetMagazynu","20","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2555","52","","","ResetMagazynu","50","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2556","53","","","ResetMagazynu","15","29.08.2026 14:25:32","Reset do stanu bazowego 15.07.2025"
"2557","1","1","","Rezerwacja","0","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2558","38","1","","Rezerwacja","-3","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2559","49","1","","Rezerwacja","-21","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2560","27","1","","Rezerwacja","-6","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2561","50","1","","Rezerwacja","-6","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2562","51","1","","Rezerwacja","-12","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2563","52","1","","Rezerwacja","-24","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2564","48","1","","Rezerwacja","-9","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2565","53","1","","Rezerwacja","-9","29.08.2026 14:25:55","Rezerwacja dla zlecenia 1"
"2566","1","","","ResetMagazynu","5","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2567","27","","","ResetMagazynu","40","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2568","38","","","ResetMagazynu","10","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2569","48","","","ResetMagazynu","20","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2570","49","","","ResetMagazynu","70","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2571","50","","","ResetMagazynu","20","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2572","51","","","ResetMagazynu","20","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2573","52","","","ResetMagazynu","50","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2574","53","","","ResetMagazynu","15","29.08.2026 14:35:24","Reset do stanu bazowego 15.07.2025"
"2575","1","1","","Rezerwacja","-1","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2576","38","1","","Rezerwacja","0","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2577","49","1","","Rezerwacja","-19","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2578","27","1","","Rezerwacja","-6","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2579","50","1","","Rezerwacja","-6","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2580","51","1","","Rezerwacja","-6","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2581","52","1","","Rezerwacja","-9","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2582","48","1","","Rezerwacja","-4","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2583","53","1","","Rezerwacja","-3","29.08.2026 14:37:03","Rezerwacja dla zlecenia 1"
"2584","1","2","","Rezerwacja","-2","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2585","38","2","","Rezerwacja","0","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2586","49","2","","Rezerwacja","-28","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2587","27","2","","Rezerwacja","-8","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2588","50","2","","Rezerwacja","-12","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2589","51","2","","Rezerwacja","-8","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2590","52","2","","Rezerwacja","-18","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2591","48","2","","Rezerwacja","-12","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2592","53","2","","Rezerwacja","-10","29.08.2026 14:37:13","Rezerwacja dla zlecenia 2"
"2593","1","","","ResetMagazynu","5","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2594","27","","","ResetMagazynu","40","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2595","38","","","ResetMagazynu","10","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2596","48","","","ResetMagazynu","20","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2597","49","","","ResetMagazynu","70","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2598","50","","","ResetMagazynu","20","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2599","51","","","ResetMagazynu","20","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2600","52","","","ResetMagazynu","50","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2601","53","","","ResetMagazynu","15","29.08.2026 14:39:47","Reset do stanu bazowego 15.07.2025"
"2602","1","","","KorektaReczna","-21","29.08.2026 15:57:49","Reczna korekta stanu: 41 -> 20 (max 41)"
"2603","1","","","KorektaReczna","21","29.08.2026 15:57:53","Reczna korekta stanu: 20 -> 41 (max 41)"
"2604","1","","","ResetMagazynu","41","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2605","27","","","ResetMagazynu","90","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2606","38","","","ResetMagazynu","29","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2607","48","","","ResetMagazynu","234","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2608","49","","","ResetMagazynu","151","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2609","50","","","ResetMagazynu","48","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2610","51","","","ResetMagazynu","47","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2611","52","","","ResetMagazynu","91","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2612","53","","","ResetMagazynu","35","29.08.2026 15:57:59","Reset do stanu bazowego 15.07.2025"
"2613","1","1","","Rezerwacja","-1","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2614","38","1","","Rezerwacja","0","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2615","49","1","","Rezerwacja","-19","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2616","27","1","","Rezerwacja","-6","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2617","50","1","","Rezerwacja","-6","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2618","51","1","","Rezerwacja","-6","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2619","52","1","","Rezerwacja","-9","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2620","48","1","","Rezerwacja","-4","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2621","53","1","","Rezerwacja","-3","29.08.2026 17:05:55","Rezerwacja dla zlecenia 1"
"2622","1","","","ResetMagazynu","41","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2623","27","","","ResetMagazynu","90","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2624","38","","","ResetMagazynu","29","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2625","48","","","ResetMagazynu","234","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2626","49","","","ResetMagazynu","151","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2627","50","","","ResetMagazynu","48","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2628","51","","","ResetMagazynu","47","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2629","52","","","ResetMagazynu","91","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2630","53","","","ResetMagazynu","35","29.08.2026 17:56:39","Reset do stanu bazowego 15.07.2025"
"2631","1","1","","Rezerwacja","-1","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2632","38","1","","Rezerwacja","0","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2633","49","1","","Rezerwacja","-19","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2634","27","1","","Rezerwacja","-6","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2635","50","1","","Rezerwacja","-6","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2636","51","1","","Rezerwacja","-6","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2637","52","1","","Rezerwacja","-9","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2638","48","1","","Rezerwacja","-4","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2639","53","1","","Rezerwacja","-3","29.08.2026 17:56:56","Rezerwacja dla zlecenia 1"
"2640","1","2","","Rezerwacja","-2","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2641","38","2","","Rezerwacja","0","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2642","49","2","","Rezerwacja","-16","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2643","27","2","","Rezerwacja","-12","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2644","50","2","","Rezerwacja","-16","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2645","51","2","","Rezerwacja","-18","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2646","52","2","","Rezerwacja","-14","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2647","48","2","","Rezerwacja","-14","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2648","53","2","","Rezerwacja","-6","29.08.2026 17:57:04","Rezerwacja dla zlecenia 2"
"2649","1","3","","Rezerwacja","0","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2650","38","3","","Rezerwacja","-2","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2651","49","3","","Rezerwacja","-10","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2652","27","3","","Rezerwacja","-4","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2653","50","3","","Rezerwacja","-10","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2654","51","3","","Rezerwacja","-4","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2655","52","3","","Rezerwacja","-10","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2656","48","3","","Rezerwacja","-8","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2657","53","3","","Rezerwacja","-8","29.08.2026 17:57:12","Rezerwacja dla zlecenia 3"
"2658","1","1","","Rezerwacja","-1","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2659","38","1","","Rezerwacja","0","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2660","49","1","","Rezerwacja","-19","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2661","27","1","","Rezerwacja","-6","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2662","50","1","","Rezerwacja","-6","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2663","51","1","","Rezerwacja","-6","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2664","52","1","","Rezerwacja","-9","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2665","48","1","","Rezerwacja","-4","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2666","53","1","","Rezerwacja","-3","29.08.2026 18:57:49","Rezerwacja dla zlecenia 1"
"2667","1","3","","Rezerwacja","0","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2668","38","3","","Rezerwacja","-4","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2669","49","3","","Rezerwacja","-32","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2670","27","3","","Rezerwacja","-12","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2671","50","3","","Rezerwacja","-12","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2672","51","3","","Rezerwacja","-16","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2673","52","3","","Rezerwacja","-40","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2674","48","3","","Rezerwacja","-8","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2675","53","3","","Rezerwacja","-8","30.08.2026 00:12:27","Rezerwacja dla zlecenia 3"
"2676","1","1","","Rezerwacja","-3","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2677","38","1","","Rezerwacja","0","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2678","49","1","","Rezerwacja","-57","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2679","27","1","","Rezerwacja","-18","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2680","50","1","","Rezerwacja","-18","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2681","51","1","","Rezerwacja","-18","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2682","52","1","","Rezerwacja","-27","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2683","48","1","","Rezerwacja","-12","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2684","53","1","","Rezerwacja","-9","30.08.2026 00:16:19","Rezerwacja dla zlecenia 1"
"2685","1","","","ResetMagazynu","41","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2686","27","","","ResetMagazynu","90","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2687","38","","","ResetMagazynu","29","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2688","48","","","ResetMagazynu","234","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2689","49","","","ResetMagazynu","151","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2690","50","","","ResetMagazynu","48","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2691","51","","","ResetMagazynu","47","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2692","52","","","ResetMagazynu","91","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2693","53","","","ResetMagazynu","35","30.08.2026 13:28:54","Reset do stanu bazowego 15.07.2025"
"2694","1","1","","Rezerwacja","-3","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2695","38","1","","Rezerwacja","0","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2696","49","1","","Rezerwacja","-57","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2697","27","1","","Rezerwacja","-18","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2698","50","1","","Rezerwacja","-18","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2699","51","1","","Rezerwacja","-18","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2700","52","1","","Rezerwacja","-27","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2701","48","1","","Rezerwacja","-12","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2702","53","1","","Rezerwacja","-9","30.08.2026 13:29:27","Rezerwacja dla zlecenia 1"
"2703","1","2","","Rezerwacja","-2","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2704","38","2","","Rezerwacja","0","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2705","49","2","","Rezerwacja","-28","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2706","27","2","","Rezerwacja","-8","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2707","50","2","","Rezerwacja","-12","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2708","51","2","","Rezerwacja","-8","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2709","52","2","","Rezerwacja","-18","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2710","48","2","","Rezerwacja","-12","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2711","53","2","","Rezerwacja","-10","30.08.2026 13:29:39","Rezerwacja dla zlecenia 2"
"2712","1","3","","Rezerwacja","0","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2713","38","3","","Rezerwacja","-3","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2714","49","3","","Rezerwacja","-15","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2715","27","3","","Rezerwacja","-6","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2716","50","3","","Rezerwacja","-15","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2717","51","3","","Rezerwacja","-6","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2718","52","3","","Rezerwacja","-15","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2719","48","3","","Rezerwacja","-12","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2720","53","3","","Rezerwacja","-12","30.08.2026 13:29:47","Rezerwacja dla zlecenia 3"
"2721","1","1","","Rezerwacja","-1","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2722","38","1","","Rezerwacja","0","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2723","49","1","","Rezerwacja","-19","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2724","27","1","","Rezerwacja","-6","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2725","50","1","","Rezerwacja","-6","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2726","51","1","","Rezerwacja","-6","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2727","52","1","","Rezerwacja","-9","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2728","48","1","","Rezerwacja","-4","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2729","53","1","","Rezerwacja","-3","30.08.2026 13:35:18","Rezerwacja dla zlecenia 1"
"2730","1","1","","ZwrotRezerwy","1","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2731","38","1","","ZwrotRezerwy","0","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2732","49","1","","ZwrotRezerwy","19","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2733","27","1","","ZwrotRezerwy","6","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2734","50","1","","ZwrotRezerwy","6","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2735","51","1","","ZwrotRezerwy","6","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2736","52","1","","ZwrotRezerwy","9","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2737","48","1","","ZwrotRezerwy","4","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2738","53","1","","ZwrotRezerwy","3","30.08.2026 13:35:25","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2739","1","1","","Rezerwacja","-2","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2740","38","1","","Rezerwacja","0","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2741","49","1","","Rezerwacja","-38","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2742","27","1","","Rezerwacja","-12","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2743","50","1","","Rezerwacja","-12","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2744","51","1","","Rezerwacja","-12","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2745","52","1","","Rezerwacja","-18","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2746","48","1","","Rezerwacja","-8","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2747","53","1","","Rezerwacja","-6","30.08.2026 13:35:25","Rezerwacja dla zlecenia 1"
"2748","1","1","","ZwrotRezerwy","2","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2749","38","1","","ZwrotRezerwy","0","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2750","49","1","","ZwrotRezerwy","38","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2751","27","1","","ZwrotRezerwy","12","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2752","50","1","","ZwrotRezerwy","12","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2753","51","1","","ZwrotRezerwy","12","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2754","52","1","","ZwrotRezerwy","18","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2755","48","1","","ZwrotRezerwy","8","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2756","53","1","","ZwrotRezerwy","6","30.08.2026 13:38:04","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2757","1","2","","Rezerwacja","-1","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2758","38","2","","Rezerwacja","0","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2759","49","2","","Rezerwacja","-19","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2760","27","2","","Rezerwacja","-6","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2761","50","2","","Rezerwacja","-6","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2762","51","2","","Rezerwacja","-6","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2763","52","2","","Rezerwacja","-9","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2764","48","2","","Rezerwacja","-4","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2765","53","2","","Rezerwacja","-3","30.08.2026 13:38:06","Rezerwacja dla zlecenia 2"
"2766","1","2","","ZwrotRezerwy","1","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2767","38","2","","ZwrotRezerwy","0","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2768","49","2","","ZwrotRezerwy","19","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2769","27","2","","ZwrotRezerwy","6","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2770","50","2","","ZwrotRezerwy","6","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2771","51","2","","ZwrotRezerwy","6","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2772","52","2","","ZwrotRezerwy","9","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2773","48","2","","ZwrotRezerwy","4","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2774","53","2","","ZwrotRezerwy","3","30.08.2026 13:38:10","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2775","1","3","","Rezerwacja","-2","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2776","38","3","","Rezerwacja","0","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2777","49","3","","Rezerwacja","-38","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2778","27","3","","Rezerwacja","-12","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2779","50","3","","Rezerwacja","-12","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2780","51","3","","Rezerwacja","-12","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2781","52","3","","Rezerwacja","-18","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2782","48","3","","Rezerwacja","-8","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2783","53","3","","Rezerwacja","-6","30.08.2026 13:38:14","Rezerwacja dla zlecenia 3"
"2784","1","1","","Rezerwacja","-2","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2785","38","1","","Rezerwacja","0","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2786","49","1","","Rezerwacja","-28","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2787","27","1","","Rezerwacja","-8","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2788","50","1","","Rezerwacja","-12","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2789","51","1","","Rezerwacja","-8","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2790","52","1","","Rezerwacja","-18","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2791","48","1","","Rezerwacja","-12","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2792","53","1","","Rezerwacja","-10","30.08.2026 13:45:57","Rezerwacja dla zlecenia 1"
"2793","1","1","","Rezerwacja","-1","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2794","38","1","","Rezerwacja","0","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2795","49","1","","Rezerwacja","-19","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2796","27","1","","Rezerwacja","-6","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2797","50","1","","Rezerwacja","-6","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2798","51","1","","Rezerwacja","-6","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2799","52","1","","Rezerwacja","-9","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2800","48","1","","Rezerwacja","-4","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2801","53","1","","Rezerwacja","-3","30.08.2026 13:50:40","Rezerwacja dla zlecenia 1"
"2802","1","1","","ZwrotRezerwy","1","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2803","38","1","","ZwrotRezerwy","0","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2804","49","1","","ZwrotRezerwy","19","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2805","27","1","","ZwrotRezerwy","6","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2806","50","1","","ZwrotRezerwy","6","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2807","51","1","","ZwrotRezerwy","6","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2808","52","1","","ZwrotRezerwy","9","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2809","48","1","","ZwrotRezerwy","4","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2810","53","1","","ZwrotRezerwy","3","30.08.2026 13:54:17","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2811","1","","","ResetMagazynu","41","30.08.2026 13:54:26","Reset do stanu bazowego 15.07.2025"
